timestamp_us,timestamp_s,event,connection_handle,l2cap_cid,sequence,write_index,read_index,ring_fill,audio_busy,duration_us,result,detail0,detail1,details,anomaly,anomaly_reasons
633327191,633.327191,AUDIO_BUSY_CLEAR,0x0040,0x0041,66,31299,31299,0,0,286,3,0,0,busy_context=3,False,
633327194,633.327194,AUDIO_L2CAP_SEND,0x0040,0x0041,66,31299,31299,0,0,0,0,161,0,sdu_size=161,False,
633345193,633.345193,AUDIO_SDU_GENERATED,0xffff,0x0000,67,31300,31299,1,0,20004,0,0,0,,False,
633347038,633.347038,AUDIO_BUSY_SET,0x0040,0x0041,67,31300,31300,0,1,0,2,0,0,busy_context=2,False,
633347039,633.347039,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,67,31300,31300,0,1,0,0,0,0,,False,
633347043,633.347043,AUDIO_CAN_SEND_NOW,0x0040,0x0041,67,31300,31300,0,1,6,0,0,0,,False,
633347321,633.347321,AUDIO_PACKET_SENT,0x0040,0x0041,67,31300,31300,0,1,276,0,22,0,,False,
633347324,633.347324,AUDIO_BUSY_CLEAR,0x0040,0x0041,67,31300,31300,0,0,286,3,0,0,busy_context=3,False,
633347327,633.347327,AUDIO_L2CAP_SEND,0x0040,0x0041,67,31300,31300,0,0,0,0,161,0,sdu_size=161,False,
633365193,633.365193,AUDIO_SDU_GENERATED,0xffff,0x0000,68,31301,31300,1,0,19999,0,0,0,,False,
633365823,633.365823,AUDIO_BUSY_SET,0x0040,0x0041,68,31301,31301,0,1,0,2,0,0,busy_context=2,False,
633365824,633.365824,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,68,31301,31301,0,1,0,0,0,0,,False,
633365828,633.365828,AUDIO_CAN_SEND_NOW,0x0040,0x0041,68,31301,31301,0,1,6,0,0,0,,False,
633366107,633.366107,AUDIO_PACKET_SENT,0x0040,0x0041,68,31301,31301,0,1,277,0,22,0,,False,
633366109,633.366109,AUDIO_BUSY_CLEAR,0x0040,0x0041,68,31301,31301,0,0,286,3,0,0,busy_context=3,False,
633366113,633.366113,AUDIO_L2CAP_SEND,0x0040,0x0041,68,31301,31301,0,0,0,0,161,0,sdu_size=161,False,
633385192,633.385192,AUDIO_SDU_GENERATED,0xffff,0x0000,69,31302,31301,1,0,19999,0,0,0,,False,
633385967,633.385967,AUDIO_BUSY_SET,0x0040,0x0041,69,31302,31302,0,1,0,2,0,0,busy_context=2,False,
633385968,633.385968,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,69,31302,31302,0,1,0,0,0,0,,False,
633385972,633.385972,AUDIO_CAN_SEND_NOW,0x0040,0x0041,69,31302,31302,0,1,6,0,0,0,,False,
633386287,633.386287,AUDIO_PACKET_SENT,0x0040,0x0041,69,31302,31302,0,1,312,0,22,0,,False,
633386289,633.386289,AUDIO_BUSY_CLEAR,0x0040,0x0041,69,31302,31302,0,0,322,3,0,0,busy_context=3,False,
633386292,633.386292,AUDIO_L2CAP_SEND,0x0040,0x0041,69,31302,31302,0,0,0,0,161,0,sdu_size=161,False,
633405190,633.405190,AUDIO_SDU_GENERATED,0xffff,0x0000,70,31303,31302,1,0,19998,0,0,0,,False,
633405953,633.405953,AUDIO_BUSY_SET,0x0040,0x0041,70,31303,31303,0,1,0,2,0,0,busy_context=2,False,
633405954,633.405954,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,70,31303,31303,0,1,0,0,0,0,,False,
633405958,633.405958,AUDIO_CAN_SEND_NOW,0x0040,0x0041,70,31303,31303,0,1,6,0,0,0,,False,
633406237,633.406237,AUDIO_PACKET_SENT,0x0040,0x0041,70,31303,31303,0,1,277,0,21,0,,False,
633406239,633.406239,AUDIO_BUSY_CLEAR,0x0040,0x0041,70,31303,31303,0,0,286,3,0,0,busy_context=3,False,
633406243,633.406243,AUDIO_L2CAP_SEND,0x0040,0x0041,70,31303,31303,0,0,0,0,161,0,sdu_size=161,False,
633425189,633.425189,AUDIO_SDU_GENERATED,0xffff,0x0000,71,31304,31303,1,0,19999,0,0,0,,False,
633426884,633.426884,AUDIO_BUSY_SET,0x0040,0x0041,71,31304,31304,0,1,0,2,0,0,busy_context=2,False,
633426885,633.426885,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,71,31304,31304,0,1,0,0,0,0,,False,
633426889,633.426889,AUDIO_CAN_SEND_NOW,0x0040,0x0041,71,31304,31304,0,1,6,0,0,0,,False,
633427168,633.427168,AUDIO_PACKET_SENT,0x0040,0x0041,71,31304,31304,0,1,277,0,22,0,,False,
633427170,633.427170,AUDIO_BUSY_CLEAR,0x0040,0x0041,71,31304,31304,0,0,286,3,0,0,busy_context=3,False,
633427174,633.427174,AUDIO_L2CAP_SEND,0x0040,0x0041,71,31304,31304,0,0,0,0,161,0,sdu_size=161,False,
633439186,633.439186,RSSI_SAMPLE,0x0040,0x0041,71,31304,31304,0,0,0,-71,0,0,rssi_dbm=-71,False,
633445190,633.445190,AUDIO_SDU_GENERATED,0xffff,0x0000,72,31305,31304,1,0,20001,0,0,0,,False,
633446853,633.446853,AUDIO_BUSY_SET,0x0040,0x0041,72,31305,31305,0,1,0,2,0,0,busy_context=2,False,
633446854,633.446854,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,72,31305,31305,0,1,0,0,0,0,,False,
633446858,633.446858,AUDIO_CAN_SEND_NOW,0x0040,0x0041,72,31305,31305,0,1,6,0,0,0,,False,
633447137,633.447137,AUDIO_PACKET_SENT,0x0040,0x0041,72,31305,31305,0,1,277,0,22,0,,False,
633447140,633.447140,AUDIO_BUSY_CLEAR,0x0040,0x0041,72,31305,31305,0,0,287,3,0,0,busy_context=3,False,
633447143,633.447143,AUDIO_L2CAP_SEND,0x0040,0x0041,72,31305,31305,0,0,0,0,161,0,sdu_size=161,False,
633465191,633.465191,AUDIO_SDU_GENERATED,0xffff,0x0000,73,31306,31305,1,0,20002,0,0,0,,False,
633467052,633.467052,AUDIO_BUSY_SET,0x0040,0x0041,73,31306,31306,0,1,0,2,0,0,busy_context=2,False,
633467054,633.467054,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,73,31306,31306,0,1,0,0,0,0,,False,
633467057,633.467057,AUDIO_CAN_SEND_NOW,0x0040,0x0041,73,31306,31306,0,1,6,0,0,0,,False,
633467336,633.467336,AUDIO_PACKET_SENT,0x0040,0x0041,73,31306,31306,0,1,276,0,22,0,,False,
633467339,633.467339,AUDIO_BUSY_CLEAR,0x0040,0x0041,73,31306,31306,0,0,287,3,0,0,busy_context=3,False,
633467342,633.467342,AUDIO_L2CAP_SEND,0x0040,0x0041,73,31306,31306,0,0,0,0,161,0,sdu_size=161,False,
633485189,633.485189,AUDIO_SDU_GENERATED,0xffff,0x0000,74,31307,31306,1,0,19998,0,0,0,,False,
633485838,633.485838,AUDIO_BUSY_SET,0x0040,0x0041,74,31307,31307,0,1,0,2,0,0,busy_context=2,False,
633485839,633.485839,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,74,31307,31307,0,1,0,0,0,0,,False,
633485843,633.485843,AUDIO_CAN_SEND_NOW,0x0040,0x0041,74,31307,31307,0,1,6,0,0,0,,False,
633486122,633.486122,AUDIO_PACKET_SENT,0x0040,0x0041,74,31307,31307,0,1,277,0,22,0,,False,
633486124,633.486124,AUDIO_BUSY_CLEAR,0x0040,0x0041,74,31307,31307,0,0,286,3,0,0,busy_context=3,False,
633486128,633.486128,AUDIO_L2CAP_SEND,0x0040,0x0041,74,31307,31307,0,0,0,0,161,0,sdu_size=161,False,
633505190,633.505190,AUDIO_SDU_GENERATED,0xffff,0x0000,75,31308,31307,1,0,20000,0,0,0,,False,
633505983,633.505983,AUDIO_BUSY_SET,0x0040,0x0041,75,31308,31308,0,1,0,2,0,0,busy_context=2,False,
633505984,633.505984,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,75,31308,31308,0,1,0,0,0,0,,False,
633505988,633.505988,AUDIO_CAN_SEND_NOW,0x0040,0x0041,75,31308,31308,0,1,6,0,0,0,,False,
633506267,633.506267,AUDIO_PACKET_SENT,0x0040,0x0041,75,31308,31308,0,1,276,0,22,0,,False,
633506269,633.506269,AUDIO_BUSY_CLEAR,0x0040,0x0041,75,31308,31308,0,0,286,3,0,0,busy_context=3,False,
633506272,633.506272,AUDIO_L2CAP_SEND,0x0040,0x0041,75,31308,31308,0,0,0,0,161,0,sdu_size=161,False,
633525187,633.525187,AUDIO_SDU_GENERATED,0xffff,0x0000,76,31309,31308,1,0,19998,0,0,0,,False,
633525934,633.525934,AUDIO_BUSY_SET,0x0040,0x0041,76,31309,31309,0,1,0,2,0,0,busy_context=2,False,
633525935,633.525935,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,76,31309,31309,0,1,0,0,0,0,,False,
633525939,633.525939,AUDIO_CAN_SEND_NOW,0x0040,0x0041,76,31309,31309,0,1,6,0,0,0,,False,
633526218,633.526218,AUDIO_PACKET_SENT,0x0040,0x0041,76,31309,31309,0,1,277,0,22,0,,False,
633526220,633.526220,AUDIO_BUSY_CLEAR,0x0040,0x0041,76,31309,31309,0,0,286,3,0,0,busy_context=3,False,
633526224,633.526224,AUDIO_L2CAP_SEND,0x0040,0x0041,76,31309,31309,0,0,0,0,161,0,sdu_size=161,False,
633545188,633.545188,AUDIO_SDU_GENERATED,0xffff,0x0000,77,31310,31309,1,0,20001,0,0,0,,False,
633545954,633.545954,AUDIO_BUSY_SET,0x0040,0x0041,77,31310,31310,0,1,0,2,0,0,busy_context=2,False,
633545955,633.545955,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,77,31310,31310,0,1,0,0,0,0,,False,
633545959,633.545959,AUDIO_CAN_SEND_NOW,0x0040,0x0041,77,31310,31310,0,1,6,0,0,0,,False,
633546238,633.546238,AUDIO_PACKET_SENT,0x0040,0x0041,77,31310,31310,0,1,277,0,21,0,,False,
633546240,633.546240,AUDIO_BUSY_CLEAR,0x0040,0x0041,77,31310,31310,0,0,286,3,0,0,busy_context=3,False,
633546244,633.546244,AUDIO_L2CAP_SEND,0x0040,0x0041,77,31310,31310,0,0,0,0,161,0,sdu_size=161,False,
633565191,633.565191,AUDIO_SDU_GENERATED,0xffff,0x0000,78,31311,31310,1,0,20003,0,0,0,,False,
633566905,633.566905,AUDIO_BUSY_SET,0x0040,0x0041,78,31311,31311,0,1,0,2,0,0,busy_context=2,False,
633566906,633.566906,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,78,31311,31311,0,1,0,0,0,0,,False,
633566910,633.566910,AUDIO_CAN_SEND_NOW,0x0040,0x0041,78,31311,31311,0,1,6,0,0,0,,False,
633567189,633.567189,AUDIO_PACKET_SENT,0x0040,0x0041,78,31311,31311,0,1,277,0,23,0,,False,
633567192,633.567192,AUDIO_BUSY_CLEAR,0x0040,0x0041,78,31311,31311,0,0,286,3,0,0,busy_context=3,False,
633567195,633.567195,AUDIO_L2CAP_SEND,0x0040,0x0041,78,31311,31311,0,0,0,0,161,0,sdu_size=161,False,
633585190,633.585190,AUDIO_SDU_GENERATED,0xffff,0x0000,79,31312,31311,1,0,19998,0,0,0,,False,
633587036,633.587036,AUDIO_BUSY_SET,0x0040,0x0041,79,31312,31312,0,1,0,2,0,0,busy_context=2,False,
633587038,633.587038,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,79,31312,31312,0,1,0,0,0,0,,False,
633587041,633.587041,AUDIO_CAN_SEND_NOW,0x0040,0x0041,79,31312,31312,0,1,6,0,0,0,,False,
633587321,633.587321,AUDIO_PACKET_SENT,0x0040,0x0041,79,31312,31312,0,1,277,0,22,0,,False,
633587323,633.587323,AUDIO_BUSY_CLEAR,0x0040,0x0041,79,31312,31312,0,0,287,3,0,0,busy_context=3,False,
633587327,633.587327,AUDIO_L2CAP_SEND,0x0040,0x0041,79,31312,31312,0,0,0,0,161,0,sdu_size=161,False,
633605189,633.605189,AUDIO_SDU_GENERATED,0xffff,0x0000,80,31313,31312,1,0,20000,0,0,0,,False,
633605821,633.605821,AUDIO_BUSY_SET,0x0040,0x0041,80,31313,31313,0,1,0,2,0,0,busy_context=2,False,
633605822,633.605822,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,80,31313,31313,0,1,0,0,0,0,,False,
633605826,633.605826,AUDIO_CAN_SEND_NOW,0x0040,0x0041,80,31313,31313,0,1,6,0,0,0,,False,
633606105,633.606105,AUDIO_PACKET_SENT,0x0040,0x0041,80,31313,31313,0,1,277,0,21,0,,False,
633606107,633.606107,AUDIO_BUSY_CLEAR,0x0040,0x0041,80,31313,31313,0,0,286,3,0,0,busy_context=3,False,
633606111,633.606111,AUDIO_L2CAP_SEND,0x0040,0x0041,80,31313,31313,0,0,0,0,161,0,sdu_size=161,False,
633625190,633.625190,AUDIO_SDU_GENERATED,0xffff,0x0000,81,31314,31313,1,0,20000,0,0,0,,False,
633625967,633.625967,AUDIO_BUSY_SET,0x0040,0x0041,81,31314,31314,0,1,0,2,0,0,busy_context=2,False,
633625968,633.625968,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,81,31314,31314,0,1,0,0,0,0,,False,
633625972,633.625972,AUDIO_CAN_SEND_NOW,0x0040,0x0041,81,31314,31314,0,1,6,0,0,0,,False,
633626251,633.626251,AUDIO_PACKET_SENT,0x0040,0x0041,81,31314,31314,0,1,276,0,22,0,,False,
633626253,633.626253,AUDIO_BUSY_CLEAR,0x0040,0x0041,81,31314,31314,0,0,286,3,0,0,busy_context=3,False,
633626257,633.626257,AUDIO_L2CAP_SEND,0x0040,0x0041,81,31314,31314,0,0,0,0,161,0,sdu_size=161,False,
633645191,633.645191,AUDIO_SDU_GENERATED,0xffff,0x0000,82,31315,31314,1,0,20001,0,0,0,,False,
633645917,633.645917,AUDIO_BUSY_SET,0x0040,0x0041,82,31315,31315,0,1,0,2,0,0,busy_context=2,False,
633645918,633.645918,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,82,31315,31315,0,1,0,0,0,0,,False,
633645922,633.645922,AUDIO_CAN_SEND_NOW,0x0040,0x0041,82,31315,31315,0,1,6,0,0,0,,False,
633646202,633.646202,AUDIO_PACKET_SENT,0x0040,0x0041,82,31315,31315,0,1,277,0,22,0,,False,
633646204,633.646204,AUDIO_BUSY_CLEAR,0x0040,0x0041,82,31315,31315,0,0,287,3,0,0,busy_context=3,False,
633646207,633.646207,AUDIO_L2CAP_SEND,0x0040,0x0041,82,31315,31315,0,0,0,0,161,0,sdu_size=161,False,
633665190,633.665190,AUDIO_SDU_GENERATED,0xffff,0x0000,83,31316,31315,1,0,19999,0,0,0,,False,
633665971,633.665971,AUDIO_BUSY_SET,0x0040,0x0041,83,31316,31316,0,1,0,2,0,0,busy_context=2,False,
633665973,633.665973,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,83,31316,31316,0,1,0,0,0,0,,False,
633665977,633.665977,AUDIO_CAN_SEND_NOW,0x0040,0x0041,83,31316,31316,0,1,6,0,0,0,,False,
633666291,633.666291,AUDIO_PACKET_SENT,0x0040,0x0041,83,31316,31316,0,1,311,0,22,0,,False,
633666293,633.666293,AUDIO_BUSY_CLEAR,0x0040,0x0041,83,31316,31316,0,0,322,3,0,0,busy_context=3,False,
633666297,633.666297,AUDIO_L2CAP_SEND,0x0040,0x0041,83,31316,31316,0,0,0,0,161,0,sdu_size=161,False,
633685191,633.685191,AUDIO_SDU_GENERATED,0xffff,0x0000,84,31317,31316,1,0,20002,0,0,0,,False,
633685958,633.685958,AUDIO_BUSY_SET,0x0040,0x0041,84,31317,31317,0,1,0,2,0,0,busy_context=2,False,
633685959,633.685959,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,84,31317,31317,0,1,0,0,0,0,,False,
633685963,633.685963,AUDIO_CAN_SEND_NOW,0x0040,0x0041,84,31317,31317,0,1,6,0,0,0,,False,
633686241,633.686241,AUDIO_PACKET_SENT,0x0040,0x0041,84,31317,31317,0,1,276,0,22,0,,False,
633686244,633.686244,AUDIO_BUSY_CLEAR,0x0040,0x0041,84,31317,31317,0,0,286,3,0,0,busy_context=3,False,
633686247,633.686247,AUDIO_L2CAP_SEND,0x0040,0x0041,84,31317,31317,0,0,0,0,161,0,sdu_size=161,False,
633705188,633.705188,AUDIO_SDU_GENERATED,0xffff,0x0000,85,31318,31317,1,0,19996,0,0,0,,False,
633706887,633.706887,AUDIO_BUSY_SET,0x0040,0x0041,85,31318,31318,0,1,0,2,0,0,busy_context=2,False,
633706889,633.706889,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,85,31318,31318,0,1,0,0,0,0,,False,
633706893,633.706893,AUDIO_CAN_SEND_NOW,0x0040,0x0041,85,31318,31318,0,1,6,0,0,0,,False,
633707172,633.707172,AUDIO_PACKET_SENT,0x0040,0x0041,85,31318,31318,0,1,277,0,23,0,,False,
633707174,633.707174,AUDIO_BUSY_CLEAR,0x0040,0x0041,85,31318,31318,0,0,287,3,0,0,busy_context=3,False,
633707178,633.707178,AUDIO_L2CAP_SEND,0x0040,0x0041,85,31318,31318,0,0,0,0,161,0,sdu_size=161,False,
633725190,633.725190,AUDIO_SDU_GENERATED,0xffff,0x0000,86,31319,31318,1,0,20002,0,0,0,,False,
633726839,633.726839,AUDIO_BUSY_SET,0x0040,0x0041,86,31319,31319,0,1,0,2,0,0,busy_context=2,False,
633726840,633.726840,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,86,31319,31319,0,1,0,0,0,0,,False,
633726844,633.726844,AUDIO_CAN_SEND_NOW,0x0040,0x0041,86,31319,31319,0,1,6,0,0,0,,False,
633727123,633.727123,AUDIO_PACKET_SENT,0x0040,0x0041,86,31319,31319,0,1,277,0,22,0,,False,
633727125,633.727125,AUDIO_BUSY_CLEAR,0x0040,0x0041,86,31319,31319,0,0,286,3,0,0,busy_context=3,False,
633727129,633.727129,AUDIO_L2CAP_SEND,0x0040,0x0041,86,31319,31319,0,0,0,0,161,0,sdu_size=161,False,
633745197,633.745197,AUDIO_SDU_GENERATED,0xffff,0x0000,87,31320,31319,1,0,20007,0,0,0,,False,
633745573,633.745573,AUDIO_BUSY_SET,0x0040,0x0041,87,31320,31320,0,1,0,2,0,0,busy_context=2,False,
633745574,633.745574,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,87,31320,31320,0,1,0,0,0,0,,False,
633745578,633.745578,AUDIO_CAN_SEND_NOW,0x0040,0x0041,87,31320,31320,0,1,6,0,0,0,,False,
633745856,633.745856,AUDIO_PACKET_SENT,0x0040,0x0041,87,31320,31320,0,1,276,0,22,0,,False,
633745859,633.745859,AUDIO_BUSY_CLEAR,0x0040,0x0041,87,31320,31320,0,0,286,3,0,0,busy_context=3,False,
633745862,633.745862,AUDIO_L2CAP_SEND,0x0040,0x0041,87,31320,31320,0,0,0,0,161,0,sdu_size=161,False,
633765191,633.765191,AUDIO_SDU_GENERATED,0xffff,0x0000,88,31321,31320,1,0,19995,0,0,0,,False,
633765356,633.765356,AUDIO_BUSY_SET,0x0040,0x0041,88,31321,31321,0,1,0,2,0,0,busy_context=2,False,
633765357,633.765357,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,88,31321,31321,0,1,0,0,0,0,,False,
633765361,633.765361,AUDIO_CAN_SEND_NOW,0x0040,0x0041,88,31321,31321,0,1,6,0,0,0,,False,
633765640,633.765640,AUDIO_PACKET_SENT,0x0040,0x0041,88,31321,31321,0,1,276,0,22,0,,False,
633765642,633.765642,AUDIO_BUSY_CLEAR,0x0040,0x0041,88,31321,31321,0,0,286,3,0,0,busy_context=3,False,
633765646,633.765646,AUDIO_L2CAP_SEND,0x0040,0x0041,88,31321,31321,0,0,0,0,161,0,sdu_size=161,False,
633785192,633.785192,AUDIO_SDU_GENERATED,0xffff,0x0000,89,31322,31321,1,0,20000,0,0,0,,False,
633785955,633.785955,AUDIO_BUSY_SET,0x0040,0x0041,89,31322,31322,0,1,0,2,0,0,busy_context=2,False,
633785957,633.785957,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,89,31322,31322,0,1,0,0,0,0,,False,
633785960,633.785960,AUDIO_CAN_SEND_NOW,0x0040,0x0041,89,31322,31322,0,1,6,0,0,0,,False,
633786239,633.786239,AUDIO_PACKET_SENT,0x0040,0x0041,89,31322,31322,0,1,276,0,22,0,,False,
633786242,633.786242,AUDIO_BUSY_CLEAR,0x0040,0x0041,89,31322,31322,0,0,286,3,0,0,busy_context=3,False,
633786245,633.786245,AUDIO_L2CAP_SEND,0x0040,0x0041,89,31322,31322,0,0,0,0,161,0,sdu_size=161,False,
633805190,633.805190,AUDIO_SDU_GENERATED,0xffff,0x0000,90,31323,31322,1,0,19998,0,0,0,,False,
633806905,633.806905,AUDIO_BUSY_SET,0x0040,0x0041,90,31323,31323,0,1,0,2,0,0,busy_context=2,False,
633806906,633.806906,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,90,31323,31323,0,1,0,0,0,0,,False,
633806910,633.806910,AUDIO_CAN_SEND_NOW,0x0040,0x0041,90,31323,31323,0,1,6,0,0,0,,False,
633807189,633.807189,AUDIO_PACKET_SENT,0x0040,0x0041,90,31323,31323,0,1,277,0,22,0,,False,
633807191,633.807191,AUDIO_BUSY_CLEAR,0x0040,0x0041,90,31323,31323,0,0,286,3,0,0,busy_context=3,False,
633807195,633.807195,AUDIO_L2CAP_SEND,0x0040,0x0041,90,31323,31323,0,0,0,0,161,0,sdu_size=161,False,
633825191,633.825191,AUDIO_SDU_GENERATED,0xffff,0x0000,91,31324,31323,1,0,20002,0,0,0,,False,
633827036,633.827036,AUDIO_BUSY_SET,0x0040,0x0041,91,31324,31324,0,1,0,2,0,0,busy_context=2,False,
633827038,633.827038,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,91,31324,31324,0,1,0,0,0,0,,False,
633827041,633.827041,AUDIO_CAN_SEND_NOW,0x0040,0x0041,91,31324,31324,0,1,6,0,0,0,,False,
633827321,633.827321,AUDIO_PACKET_SENT,0x0040,0x0041,91,31324,31324,0,1,277,0,22,0,,False,
633827323,633.827323,AUDIO_BUSY_CLEAR,0x0040,0x0041,91,31324,31324,0,0,287,3,0,0,busy_context=3,False,
633827327,633.827327,AUDIO_L2CAP_SEND,0x0040,0x0041,91,31324,31324,0,0,0,0,161,0,sdu_size=161,False,
633845192,633.845192,AUDIO_SDU_GENERATED,0xffff,0x0000,92,31325,31324,1,0,20000,0,0,0,,False,
633845819,633.845819,AUDIO_BUSY_SET,0x0040,0x0041,92,31325,31325,0,1,0,2,0,0,busy_context=2,False,
633845820,633.845820,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,92,31325,31325,0,1,0,0,0,0,,False,
633845824,633.845824,AUDIO_CAN_SEND_NOW,0x0040,0x0041,92,31325,31325,0,1,6,0,0,0,,False,
633846103,633.846103,AUDIO_PACKET_SENT,0x0040,0x0041,92,31325,31325,0,1,277,0,21,0,,False,
633846105,633.846105,AUDIO_BUSY_CLEAR,0x0040,0x0041,92,31325,31325,0,0,286,3,0,0,busy_context=3,False,
633846109,633.846109,AUDIO_L2CAP_SEND,0x0040,0x0041,92,31325,31325,0,0,0,0,161,0,sdu_size=161,False,
633865191,633.865191,AUDIO_SDU_GENERATED,0xffff,0x0000,93,31326,31325,1,0,19999,0,0,0,,False,
633865967,633.865967,AUDIO_BUSY_SET,0x0040,0x0041,93,31326,31326,0,1,0,2,0,0,busy_context=2,False,
633865968,633.865968,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,93,31326,31326,0,1,0,0,0,0,,False,
633865972,633.865972,AUDIO_CAN_SEND_NOW,0x0040,0x0041,93,31326,31326,0,1,6,0,0,0,,False,
633866250,633.866250,AUDIO_PACKET_SENT,0x0040,0x0041,93,31326,31326,0,1,276,0,22,0,,False,
633866253,633.866253,AUDIO_BUSY_CLEAR,0x0040,0x0041,93,31326,31326,0,0,286,3,0,0,busy_context=3,False,
633866256,633.866256,AUDIO_L2CAP_SEND,0x0040,0x0041,93,31326,31326,0,0,0,0,161,0,sdu_size=161,False,
633885189,633.885189,AUDIO_SDU_GENERATED,0xffff,0x0000,94,31327,31326,1,0,19999,0,0,0,,False,
633885917,633.885917,AUDIO_BUSY_SET,0x0040,0x0041,94,31327,31327,0,1,0,2,0,0,busy_context=2,False,
633885918,633.885918,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,94,31327,31327,0,1,0,0,0,0,,False,
633885922,633.885922,AUDIO_CAN_SEND_NOW,0x0040,0x0041,94,31327,31327,0,1,6,0,0,0,,False,
633886201,633.886201,AUDIO_PACKET_SENT,0x0040,0x0041,94,31327,31327,0,1,277,0,22,0,,False,
633886203,633.886203,AUDIO_BUSY_CLEAR,0x0040,0x0041,94,31327,31327,0,0,286,3,0,0,busy_context=3,False,
633886207,633.886207,AUDIO_L2CAP_SEND,0x0040,0x0041,94,31327,31327,0,0,0,0,161,0,sdu_size=161,False,
633905191,633.905191,AUDIO_SDU_GENERATED,0xffff,0x0000,95,31328,31327,1,0,20001,0,0,0,,False,
633905972,633.905972,AUDIO_BUSY_SET,0x0040,0x0041,95,31328,31328,0,1,0,2,0,0,busy_context=2,False,
633905973,633.905973,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,95,31328,31328,0,1,0,0,0,0,,False,
633905977,633.905977,AUDIO_CAN_SEND_NOW,0x0040,0x0041,95,31328,31328,0,1,6,0,0,0,,False,
633906256,633.906256,AUDIO_PACKET_SENT,0x0040,0x0041,95,31328,31328,0,1,277,0,22,0,,False,
633906258,633.906258,AUDIO_BUSY_CLEAR,0x0040,0x0041,95,31328,31328,0,0,286,3,0,0,busy_context=3,False,
633906262,633.906262,AUDIO_L2CAP_SEND,0x0040,0x0041,95,31328,31328,0,0,0,0,161,0,sdu_size=161,False,
633925192,633.925192,AUDIO_SDU_GENERATED,0xffff,0x0000,96,31329,31328,1,0,20002,0,0,0,,False,
633925922,633.925922,AUDIO_BUSY_SET,0x0040,0x0041,96,31329,31329,0,1,0,2,0,0,busy_context=2,False,
633925923,633.925923,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,96,31329,31329,0,1,0,0,0,0,,False,
633925927,633.925927,AUDIO_CAN_SEND_NOW,0x0040,0x0041,96,31329,31329,0,1,6,0,0,0,,False,
633926206,633.926206,AUDIO_PACKET_SENT,0x0040,0x0041,96,31329,31329,0,1,277,0,23,0,,False,
633926208,633.926208,AUDIO_BUSY_CLEAR,0x0040,0x0041,96,31329,31329,0,0,286,3,0,0,busy_context=3,False,
633926212,633.926212,AUDIO_L2CAP_SEND,0x0040,0x0041,96,31329,31329,0,0,0,0,161,0,sdu_size=161,False,
633940403,633.940403,RSSI_SAMPLE,0x0040,0x0041,96,31329,31329,0,0,0,-72,0,0,rssi_dbm=-72,False,
633945190,633.945190,AUDIO_SDU_GENERATED,0xffff,0x0000,97,31330,31329,1,0,19997,0,0,0,,False,
633945901,633.945901,AUDIO_BUSY_SET,0x0040,0x0041,97,31330,31330,0,1,0,2,0,0,busy_context=2,False,
633945903,633.945903,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,97,31330,31330,0,1,0,0,0,0,,False,
633945906,633.945906,AUDIO_CAN_SEND_NOW,0x0040,0x0041,97,31330,31330,0,1,6,0,0,0,,False,
633946186,633.946186,AUDIO_PACKET_SENT,0x0040,0x0041,97,31330,31330,0,1,277,0,22,0,,False,
633946188,633.946188,AUDIO_BUSY_CLEAR,0x0040,0x0041,97,31330,31330,0,0,287,3,0,0,busy_context=3,False,
633946192,633.946192,AUDIO_L2CAP_SEND,0x0040,0x0041,97,31330,31330,0,0,0,0,161,0,sdu_size=161,False,
633965190,633.965190,AUDIO_SDU_GENERATED,0xffff,0x0000,98,31331,31330,1,0,20000,0,0,0,,False,
