disconnect_number,disconnect_timestamp_us,timestamp_us,timestamp_s,event,connection_handle,l2cap_cid,sequence,write_index,read_index,ring_fill,audio_busy,duration_us,result,detail0,detail1,details,anomaly,anomaly_reasons
1,1225635697,1222927764,1222.927764,AUDIO_BUSY_SET,0x0040,0x0041,168,59817,59817,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1222927768,1222.927768,AUDIO_CAN_SEND_NOW,0x0040,0x0041,168,59817,59817,0,1,2,0,0,0,,False,
1,1225635697,1222928040,1222.928040,AUDIO_PACKET_SENT,0x0040,0x0041,168,59817,59817,0,1,272,0,0,0,,False,
1,1225635697,1222928042,1222.928042,AUDIO_BUSY_CLEAR,0x0040,0x0041,168,59817,59817,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1222928045,1222.928045,AUDIO_L2CAP_SEND,0x0040,0x0041,168,59817,59817,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1222928047,1222.928047,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,168,59817,59817,0,1,0,0,0,0,,False,
1,1225635697,1222929975,1222.929975,AUDIO_TIMER_LATE,0xffff,0x0000,,59817,59816,1,0,2220,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222933290,1222.933290,AUDIO_TIMER_LATE,0xffff,0x0000,,59817,59817,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222935448,1222.935448,AUDIO_TIMER_LATE,0xffff,0x0000,,59817,59817,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222937606,1222.937606,AUDIO_TIMER_LATE,0xffff,0x0000,,59817,59817,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222939767,1222.939767,AUDIO_TIMER_LATE,0xffff,0x0000,,59817,59817,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222941928,1222.941928,AUDIO_TIMER_LATE,0xffff,0x0000,,59817,59817,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222945249,1222.945249,AUDIO_TIMER_LATE,0xffff,0x0000,,59817,59817,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222945800,1222.945800,AUDIO_SDU_GENERATED,0xffff,0x0000,169,59818,59817,1,0,19994,0,0,0,,False,
1,1225635697,1222947410,1222.947410,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59817,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222947419,1222.947419,AUDIO_BUSY_SET,0x0040,0x0041,169,59818,59818,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1222947422,1222.947422,AUDIO_CAN_SEND_NOW,0x0040,0x0041,169,59818,59818,0,1,2,0,0,0,,False,
1,1225635697,1222947694,1222.947694,AUDIO_PACKET_SENT,0x0040,0x0041,169,59818,59818,0,1,272,0,0,0,,False,
1,1225635697,1222947697,1222.947697,AUDIO_BUSY_CLEAR,0x0040,0x0041,169,59818,59818,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1222947700,1222.947700,AUDIO_L2CAP_SEND,0x0040,0x0041,169,59818,59818,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1222947701,1222.947701,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,169,59818,59818,0,1,0,0,0,0,,False,
1,1225635697,1222951444,1222.951444,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59818,0,0,2154,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222953603,1222.953603,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59818,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222955761,1222.955761,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59818,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222957919,1222.957919,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59818,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222961240,1222.961240,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59818,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222963401,1222.963401,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59818,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222965562,1222.965562,AUDIO_TIMER_LATE,0xffff,0x0000,,59818,59818,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222965804,1222.965804,AUDIO_SDU_GENERATED,0xffff,0x0000,170,59819,59818,1,0,20004,0,0,0,,False,
1,1225635697,1222967724,1222.967724,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59818,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222967733,1222.967733,AUDIO_BUSY_SET,0x0040,0x0041,170,59819,59819,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1222967736,1222.967736,AUDIO_CAN_SEND_NOW,0x0040,0x0041,170,59819,59819,0,1,1,0,0,0,,False,
1,1225635697,1222968044,1222.968044,AUDIO_PACKET_SENT,0x0040,0x0041,170,59819,59819,0,1,308,0,0,0,,False,
1,1225635697,1222968047,1222.968047,AUDIO_BUSY_CLEAR,0x0040,0x0041,170,59819,59819,0,0,314,3,0,0,busy_context=3,False,
1,1225635697,1222968050,1222.968050,AUDIO_L2CAP_SEND,0x0040,0x0041,170,59819,59819,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1222968051,1222.968051,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,170,59819,59819,0,1,0,0,0,0,,False,
1,1225635697,1222971500,1222.971500,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59819,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222973658,1222.973658,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59819,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222975817,1222.975817,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59819,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222977975,1222.977975,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59819,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222981297,1222.981297,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59819,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222983458,1222.983458,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59819,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222985619,1222.985619,AUDIO_TIMER_LATE,0xffff,0x0000,,59819,59819,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222985804,1222.985804,AUDIO_SDU_GENERATED,0xffff,0x0000,171,59820,59819,1,0,20000,0,0,0,,False,
1,1225635697,1222987780,1222.987780,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59819,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222987789,1222.987789,AUDIO_BUSY_SET,0x0040,0x0041,171,59820,59820,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1222987793,1222.987793,AUDIO_CAN_SEND_NOW,0x0040,0x0041,171,59820,59820,0,1,2,0,0,0,,False,
1,1225635697,1222988065,1222.988065,AUDIO_PACKET_SENT,0x0040,0x0041,171,59820,59820,0,1,272,0,0,0,,False,
1,1225635697,1222988067,1222.988067,AUDIO_BUSY_CLEAR,0x0040,0x0041,171,59820,59820,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1222988070,1222.988070,AUDIO_L2CAP_SEND,0x0040,0x0041,171,59820,59820,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1222988072,1222.988072,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,171,59820,59820,0,1,0,0,0,0,,False,
1,1225635697,1222991514,1222.991514,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59820,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222993672,1222.993672,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59820,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222995830,1222.995830,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59820,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1222997988,1222.997988,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59820,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223001310,1223.001310,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59820,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223003472,1223.003472,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59820,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223005633,1223.005633,AUDIO_TIMER_LATE,0xffff,0x0000,,59820,59820,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223005806,1223.005806,AUDIO_SDU_GENERATED,0xffff,0x0000,172,59821,59820,1,0,20002,0,0,0,,False,
1,1225635697,1223007795,1223.007795,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59820,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223007804,1223.007804,AUDIO_BUSY_SET,0x0040,0x0041,172,59821,59821,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223007808,1223.007808,AUDIO_CAN_SEND_NOW,0x0040,0x0041,172,59821,59821,0,1,2,0,0,0,,False,
1,1225635697,1223008080,1223.008080,AUDIO_PACKET_SENT,0x0040,0x0041,172,59821,59821,0,1,272,0,0,0,,False,
1,1225635697,1223008082,1223.008082,AUDIO_BUSY_CLEAR,0x0040,0x0041,172,59821,59821,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1223008086,1223.008086,AUDIO_L2CAP_SEND,0x0040,0x0041,172,59821,59821,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223008087,1223.008087,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,172,59821,59821,0,1,0,0,0,0,,False,
1,1225635697,1223009985,1223.009985,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59820,1,0,2190,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223013300,1223.013300,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59821,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223015458,1223.015458,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59821,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223017616,1223.017616,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59821,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223019778,1223.019778,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59821,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223021939,1223.021939,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59821,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223025260,1223.025260,AUDIO_TIMER_LATE,0xffff,0x0000,,59821,59821,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223025800,1223.025800,AUDIO_SDU_GENERATED,0xffff,0x0000,173,59822,59821,1,0,19994,0,0,0,,False,
1,1225635697,1223027422,1223.027422,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59821,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223027430,1223.027430,AUDIO_BUSY_SET,0x0040,0x0041,173,59822,59822,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223027434,1223.027434,AUDIO_CAN_SEND_NOW,0x0040,0x0041,173,59822,59822,0,1,2,0,0,0,,False,
1,1225635697,1223027706,1223.027706,AUDIO_PACKET_SENT,0x0040,0x0041,173,59822,59822,0,1,273,0,0,0,,False,
1,1225635697,1223027709,1223.027709,AUDIO_BUSY_CLEAR,0x0040,0x0041,173,59822,59822,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1223027712,1223.027712,AUDIO_L2CAP_SEND,0x0040,0x0041,173,59822,59822,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223027713,1223.027713,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,173,59822,59822,0,1,0,0,0,0,,False,
1,1225635697,1223029792,1223.029792,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59821,1,0,2370,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223031950,1223.031950,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59822,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223035264,1223.035264,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59822,0,0,2156,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223037422,1223.037422,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59822,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223039584,1223.039584,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59822,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223041745,1223.041745,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59822,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223043906,1223.043906,AUDIO_TIMER_LATE,0xffff,0x0000,,59822,59822,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223045803,1223.045803,AUDIO_SDU_GENERATED,0xffff,0x0000,174,59823,59822,1,0,20003,0,0,0,,False,
1,1225635697,1223046068,1223.046068,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59822,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223046077,1223.046077,AUDIO_BUSY_SET,0x0040,0x0041,174,59823,59823,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223046080,1223.046080,AUDIO_CAN_SEND_NOW,0x0040,0x0041,174,59823,59823,0,1,2,0,0,0,,False,
1,1225635697,1223046353,1223.046353,AUDIO_PACKET_SENT,0x0040,0x0041,174,59823,59823,0,1,273,0,0,0,,False,
1,1225635697,1223046355,1223.046355,AUDIO_BUSY_CLEAR,0x0040,0x0041,174,59823,59823,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1223046358,1223.046358,AUDIO_L2CAP_SEND,0x0040,0x0041,174,59823,59823,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223046360,1223.046360,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,174,59823,59823,0,1,0,0,0,0,,False,
1,1225635697,1223048512,1223.048512,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59822,1,0,2444,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223052577,1223.052577,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59823,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223054735,1223.054735,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59823,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223056893,1223.056893,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59823,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223059054,1223.059054,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59823,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223061215,1223.061215,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59823,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223063376,1223.063376,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59823,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223065537,1223.065537,AUDIO_TIMER_LATE,0xffff,0x0000,,59823,59823,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223065805,1223.065805,AUDIO_SDU_GENERATED,0xffff,0x0000,175,59824,59823,1,0,20002,0,0,0,,False,
1,1225635697,1223067698,1223.067698,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59823,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223067707,1223.067707,AUDIO_BUSY_SET,0x0040,0x0041,175,59824,59824,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223067710,1223.067710,AUDIO_CAN_SEND_NOW,0x0040,0x0041,175,59824,59824,0,1,2,0,0,0,,False,
1,1225635697,1223067983,1223.067983,AUDIO_PACKET_SENT,0x0040,0x0041,175,59824,59824,0,1,273,0,0,0,,False,
1,1225635697,1223067985,1223.067985,AUDIO_BUSY_CLEAR,0x0040,0x0041,175,59824,59824,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1223067988,1223.067988,AUDIO_L2CAP_SEND,0x0040,0x0041,175,59824,59824,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223067989,1223.067989,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,175,59824,59824,0,1,0,0,0,0,,False,
1,1225635697,1223071494,1223.071494,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59824,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223073652,1223.073652,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59824,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223075811,1223.075811,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59824,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223077969,1223.077969,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59824,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223081290,1223.081290,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59824,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223083452,1223.083452,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59824,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223085613,1223.085613,AUDIO_TIMER_LATE,0xffff,0x0000,,59824,59824,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223085848,1223.085848,AUDIO_SDU_GENERATED,0xffff,0x0000,176,59825,59824,1,0,20043,0,0,0,,False,
1,1225635697,1223087774,1223.087774,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59824,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223087782,1223.087782,AUDIO_BUSY_SET,0x0040,0x0041,176,59825,59825,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223087786,1223.087786,AUDIO_CAN_SEND_NOW,0x0040,0x0041,176,59825,59825,0,1,2,0,0,0,,False,
1,1225635697,1223088058,1223.088058,AUDIO_PACKET_SENT,0x0040,0x0041,176,59825,59825,0,1,273,0,0,0,,False,
1,1225635697,1223088061,1223.088061,AUDIO_BUSY_CLEAR,0x0040,0x0041,176,59825,59825,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1223088064,1223.088064,AUDIO_L2CAP_SEND,0x0040,0x0041,176,59825,59825,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223088065,1223.088065,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,176,59825,59825,0,1,0,0,0,0,,False,
1,1225635697,1223089965,1223.089965,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59824,1,0,2191,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223093280,1223.093280,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59825,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223095438,1223.095438,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59825,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223097596,1223.097596,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59825,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223099757,1223.099757,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59825,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223101919,1223.101919,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59825,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223105240,1223.105240,AUDIO_TIMER_LATE,0xffff,0x0000,,59825,59825,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223105804,1223.105804,AUDIO_SDU_GENERATED,0xffff,0x0000,177,59826,59825,1,0,19956,0,0,0,,False,
1,1225635697,1223107401,1223.107401,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59825,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223107410,1223.107410,AUDIO_BUSY_SET,0x0040,0x0041,177,59826,59826,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223107414,1223.107414,AUDIO_CAN_SEND_NOW,0x0040,0x0041,177,59826,59826,0,1,2,0,0,0,,False,
1,1225635697,1223107686,1223.107686,AUDIO_PACKET_SENT,0x0040,0x0041,177,59826,59826,0,1,272,0,0,0,,False,
1,1225635697,1223107688,1223.107688,AUDIO_BUSY_CLEAR,0x0040,0x0041,177,59826,59826,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1223107691,1223.107691,AUDIO_L2CAP_SEND,0x0040,0x0041,177,59826,59826,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223107693,1223.107693,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,177,59826,59826,0,1,0,0,0,0,,False,
1,1225635697,1223111434,1223.111434,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59826,0,0,2153,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223113592,1223.113592,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59826,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223115750,1223.115750,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59826,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223117909,1223.117909,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59826,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223121230,1223.121230,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59826,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223123391,1223.123391,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59826,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223125552,1223.125552,AUDIO_TIMER_LATE,0xffff,0x0000,,59826,59826,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223125803,1223.125803,AUDIO_SDU_GENERATED,0xffff,0x0000,178,59827,59826,1,0,20000,0,0,0,,False,
1,1225635697,1223127714,1223.127714,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59826,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223127722,1223.127722,AUDIO_BUSY_SET,0x0040,0x0041,178,59827,59827,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223127726,1223.127726,AUDIO_CAN_SEND_NOW,0x0040,0x0041,178,59827,59827,0,1,2,0,0,0,,False,
1,1225635697,1223127999,1223.127999,AUDIO_PACKET_SENT,0x0040,0x0041,178,59827,59827,0,1,273,0,0,0,,False,
1,1225635697,1223128001,1223.128001,AUDIO_BUSY_CLEAR,0x0040,0x0041,178,59827,59827,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1223128004,1223.128004,AUDIO_L2CAP_SEND,0x0040,0x0041,178,59827,59827,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223128006,1223.128006,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,178,59827,59827,0,1,0,0,0,0,,False,
1,1225635697,1223131184,1223.131184,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59827,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223133342,1223.133342,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59827,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223135500,1223.135500,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59827,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223137658,1223.137658,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59827,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223139819,1223.139819,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59827,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223141981,1223.141981,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59827,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223145303,1223.145303,AUDIO_TIMER_LATE,0xffff,0x0000,,59827,59827,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223145805,1223.145805,AUDIO_SDU_GENERATED,0xffff,0x0000,179,59828,59827,1,0,20001,0,0,0,,False,
1,1225635697,1223147464,1223.147464,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59827,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223147473,1223.147473,AUDIO_BUSY_SET,0x0040,0x0041,179,59828,59828,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1223147476,1223.147476,AUDIO_CAN_SEND_NOW,0x0040,0x0041,179,59828,59828,0,1,2,0,0,0,,False,
1,1225635697,1223147748,1223.147748,AUDIO_PACKET_SENT,0x0040,0x0041,179,59828,59828,0,1,272,0,0,0,,False,
1,1225635697,1223147751,1223.147751,AUDIO_BUSY_CLEAR,0x0040,0x0041,179,59828,59828,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1223147754,1223.147754,AUDIO_L2CAP_SEND,0x0040,0x0041,179,59828,59828,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1223147755,1223.147755,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,179,59828,59828,0,1,0,0,0,0,,False,
1,1225635697,1223151498,1223.151498,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59828,0,0,2154,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223153656,1223.153656,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59828,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223155814,1223.155814,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59828,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223157972,1223.157972,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59828,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223161293,1223.161293,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59828,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223163454,1223.163454,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59828,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223165615,1223.165615,AUDIO_TIMER_LATE,0xffff,0x0000,,59828,59828,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1223165805,1223.165805,AUDIO_SDU_GENERATED,0xffff,0x0000,180,59829,59828,1,0,20000,0,0,0,,False,
